x y z
-1.455 0.303 10.025
-1.500 0.419 10.015
-1.502 0.510 10.073
-1.585 0.519 10.130
-1.613 0.479 10.164
-1.665 0.402 10.141
-1.493 0.392 10.114
-1.410 0.377 10.068
-1.374 0.492 10.040
-1.375 0.511 9.985
-1.484 0.479 10.008
-1.484 0.461 10.082
-1.537 0.404 10.064
-1.570 0.381 10.058
-1.653 0.514 10.123
-1.774 0.422 10.211
-1.668 0.543 10.195
-1.694 0.526 10.171
-1.530 0.541 10.110
-1.437 0.431 10.074
-1.422 0.425 10.153
-1.377 0.434 10.187
-1.419 0.531 10.172
-1.418 0.590 10.211
-1.475 0.526 10.238
-1.432 0.453 10.287
-1.475 0.547 10.385
-1.515 0.488 10.325
-1.473 0.446 10.267
-1.571 0.494 10.378
-1.528 0.505 10.239
-1.529 0.470 10.148
-1.474 0.445 10.183
-1.564 0.465 10.276
-1.598 0.458 10.325
-1.583 0.456 10.303
-1.557 0.490 10.238
-1.473 0.524 10.209
-1.458 0.498 10.187
-1.495 0.443 10.235
-1.591 0.468 10.262
-1.635 0.416 10.209
-1.633 0.524 10.256
-1.659 0.497 10.204
-1.536 0.462 10.130
-1.417 0.529 10.207
-1.437 0.567 10.208
-1.402 0.532 10.117
-1.561 0.491 10.132
-1.511 0.488 10.131
-1.455 0.519 10.096
-1.375 0.510 10.140
-1.460 0.529 10.238
-1.510 0.431 10.191
-1.573 0.517 10.259
-1.659 0.529 10.260
-1.569 0.488 10.241
-1.494 0.558 10.191
-1.557 0.474 10.170
-1.546 0.540 10.161
-1.615 0.513 10.204
-1.586 0.564 10.187
